time_window,src_ip,dst_ip,event_count,mean_score,max_score,dominant_type,unique_types,first_case_id,last_case_id,severity,src_community,dst_community,same_community
83,192.168.1.30,192.168.1.193,10,1.0,1.0,password,password,CASE_00024953,CASE_00025156,0.7150000000000001,2,5,0
83,192.168.1.30,192.168.1.194,2,1.0,1.0,password,password,CASE_00024960,CASE_00025036,0.7030000000000001,2,2,1
83,192.168.1.30,192.168.1.195,20,1.0,1.0,password,password,CASE_00024954,CASE_00025117,0.73,2,4,0
83,192.168.1.31,176.28.50.165,4,1.0,1.0,password,password,CASE_00024943,CASE_00025077,0.706,1,3,0
83,192.168.1.31,192.168.1.152,14,1.0,1.0,password,password,CASE_00024942,CASE_00025096,0.7210000000000001,1,3,0
83,192.168.1.31,192.168.1.184,7,1.0,1.0,password,password,CASE_00024944,CASE_00025064,0.7104999999999999,1,3,0
83,192.168.1.31,192.168.1.190,39,1.0,1.0,password,password,CASE_00024961,CASE_00025103,0.7585,1,3,0
83,192.168.1.31,192.168.1.193,6,1.0,1.0,password,password,CASE_00024937,CASE_00025108,0.7090000000000001,1,5,0
83,192.168.1.31,192.168.1.194,1,1.0,1.0,password,password,CASE_00025043,CASE_00025043,0.7015,1,2,0
83,192.168.1.31,192.168.1.195,31,1.0,1.0,password,password,CASE_00024952,CASE_00025155,0.7464999999999999,1,4,0
84,192.168.1.30,176.28.50.165,4,1.0,1.0,password,password,CASE_00025281,CASE_00025295,0.706,2,3,0
84,192.168.1.30,192.168.1.152,12,1.0,1.0,password,password,CASE_00025149,CASE_00025348,0.718,2,3,0
84,192.168.1.30,192.168.1.184,8,1.0,1.0,password,password,CASE_00025187,CASE_00025336,0.712,2,3,0
84,192.168.1.30,192.168.1.190,38,1.0,1.0,password,password,CASE_00025136,CASE_00025308,0.7569999999999999,2,3,0
84,192.168.1.30,192.168.1.193,9,1.0,1.0,password,password,CASE_00025160,CASE_00025347,0.7135,2,5,0
84,192.168.1.30,192.168.1.194,2,1.0,1.0,password,password,CASE_00025172,CASE_00025301,0.7030000000000001,2,2,1
84,192.168.1.30,192.168.1.195,23,1.0,1.0,password,password,CASE_00025147,CASE_00025338,0.7344999999999999,2,4,0
84,192.168.1.31,176.28.50.165,5,1.0,1.0,password,password,CASE_00025158,CASE_00025351,0.7075,1,3,0
84,192.168.1.31,192.168.1.1,2,1.0,1.0,password,password,CASE_00025319,CASE_00025350,0.7030000000000001,1,3,0
84,192.168.1.31,192.168.1.152,19,1.0,1.0,password,password,CASE_00025157,CASE_00025349,0.7284999999999999,1,3,0
84,192.168.1.31,192.168.1.184,10,1.0,1.0,password,password,CASE_00025168,CASE_00025318,0.7150000000000001,1,3,0
84,192.168.1.31,192.168.1.190,41,1.0,1.0,password,password,CASE_00025159,CASE_00025343,0.7615000000000001,1,3,0
84,192.168.1.31,192.168.1.193,8,1.0,1.0,password,password,CASE_00025148,CASE_00025346,0.712,1,5,0
84,192.168.1.31,192.168.1.194,3,1.0,1.0,password,password,CASE_00025150,CASE_00025344,0.7044999999999999,1,2,0
84,192.168.1.31,192.168.1.195,16,1.0,1.0,password,password,CASE_00025151,CASE_00025294,0.724,1,4,0
85,192.168.1.30,176.28.50.165,4,1.0,1.0,password,password,CASE_00025398,CASE_00025489,0.706,2,3,0
85,192.168.1.30,192.168.1.152,17,1.0,1.0,password,password,CASE_00025320,CASE_00025514,0.7255,2,3,0
85,192.168.1.30,192.168.1.184,11,1.0,1.0,password,password,CASE_00025371,CASE_00025543,0.7164999999999999,2,3,0
85,192.168.1.30,192.168.1.190,31,1.0,1.0,password,password,CASE_00025331,CASE_00025524,0.7464999999999999,2,3,0
85,192.168.1.30,192.168.1.193,12,1.0,1.0,password,password,CASE_00025328,CASE_00025512,0.718,2,5,0
85,192.168.1.30,192.168.1.194,2,1.0,1.0,password,password,CASE_00025404,CASE_00025491,0.7030000000000001,2,2,1
85,192.168.1.30,192.168.1.195,23,1.0,1.0,password,password,CASE_00025362,CASE_00025532,0.7344999999999999,2,4,0
85,192.168.1.31,172.217.25.131,1,1.0,1.0,password,password,CASE_00025330,CASE_00025330,0.7015,1,1,1
85,192.168.1.31,176.28.50.165,3,1.0,1.0,password,password,CASE_00025401,CASE_00025541,0.7044999999999999,1,3,0
85,192.168.1.31,192.168.1.152,21,1.0,1.0,password,password,CASE_00025326,CASE_00025517,0.7315,1,3,0
85,192.168.1.31,192.168.1.184,4,1.0,1.0,password,password,CASE_00025429,CASE_00025478,0.706,1,3,0
85,192.168.1.31,192.168.1.190,39,1.0,1.0,password,password,CASE_00025321,CASE_00025527,0.7585,1,3,0
85,192.168.1.31,192.168.1.193,8,1.0,1.0,password,password,CASE_00025378,CASE_00025539,0.712,1,5,0
85,192.168.1.31,192.168.1.195,24,1.0,1.0,password,password,CASE_00025322,CASE_00025516,0.736,1,4,0
86,192.168.1.30,192.168.1.152,11,1.0,1.0,password,password,CASE_00025553,CASE_00025716,0.7164999999999999,2,3,0
86,192.168.1.30,192.168.1.184,3,1.0,1.0,password,password,CASE_00025671,CASE_00025733,0.7044999999999999,2,3,0
86,192.168.1.30,192.168.1.190,42,1.0,1.0,password,password,CASE_00025560,CASE_00025766,0.7629999999999999,2,3,0
86,192.168.1.30,192.168.1.193,12,1.0,1.0,password,password,CASE_00025600,CASE_00025715,0.718,2,5,0
86,192.168.1.30,192.168.1.194,1,1.0,1.0,password,password,CASE_00025631,CASE_00025631,0.7015,2,2,1
86,192.168.1.30,192.168.1.195,20,1.0,1.0,password,password,CASE_00025554,CASE_00025717,0.73,2,4,0
86,192.168.1.31,176.28.50.165,4,1.0,1.0,password,password,CASE_00025518,CASE_00025763,0.706,1,3,0
86,192.168.1.31,192.168.1.1,2,1.0,1.0,password,password,CASE_00025576,CASE_00025669,0.7030000000000001,1,3,0
86,192.168.1.31,192.168.1.152,16,1.0,1.0,password,password,CASE_00025575,CASE_00025725,0.724,1,3,0
86,192.168.1.31,192.168.1.184,7,1.0,1.0,password,password,CASE_00025552,CASE_00025706,0.7104999999999999,1,3,0
86,192.168.1.31,192.168.1.190,54,1.0,1.0,password,password,CASE_00025568,CASE_00025762,0.7809999999999999,1,3,0
86,192.168.1.31,192.168.1.193,8,1.0,1.0,password,password,CASE_00025519,CASE_00025677,0.712,1,5,0
86,192.168.1.31,192.168.1.194,2,1.0,1.0,password,password,CASE_00025633,CASE_00025764,0.7030000000000001,1,2,0
86,192.168.1.31,192.168.1.195,18,1.0,1.0,password,password,CASE_00025555,CASE_00025719,0.7270000000000001,1,4,0
87,192.168.1.30,176.28.50.165,2,1.0,1.0,password,password,CASE_00025744,CASE_00025886,0.7030000000000001,2,3,0
87,192.168.1.30,192.168.1.1,2,1.0,1.0,password,password,CASE_00025882,CASE_00025883,0.7030000000000001,2,3,0
87,192.168.1.30,192.168.1.152,14,1.0,1.0,password,password,CASE_00025752,CASE_00025911,0.7210000000000001,2,3,0
87,192.168.1.30,192.168.1.184,9,1.0,1.0,password,password,CASE_00025757,CASE_00025898,0.7135,2,3,0
87,192.168.1.30,192.168.1.190,36,1.0,1.0,password,password,CASE_00025739,CASE_00025896,0.754,2,3,0
87,192.168.1.30,192.168.1.193,9,1.0,1.0,password,password,CASE_00025755,CASE_00025869,0.7135,2,5,0
87,192.168.1.30,192.168.1.194,1,1.0,1.0,password,password,CASE_00025817,CASE_00025817,0.7015,2,2,1
87,192.168.1.30,192.168.1.195,22,1.0,1.0,password,password,CASE_00025749,CASE_00025907,0.7330000000000001,2,4,0
87,192.168.1.31,176.28.50.165,3,1.0,1.0,password,password,CASE_00025830,CASE_00025909,0.7044999999999999,1,3,0
87,192.168.1.31,192.168.1.1,1,1.0,1.0,password,password,CASE_00025915,CASE_00025915,0.7015,1,3,0
87,192.168.1.31,192.168.1.152,16,1.0,1.0,password,password,CASE_00025754,CASE_00025899,0.724,1,3,0
87,192.168.1.31,192.168.1.184,4,1.0,1.0,password,password,CASE_00025781,CASE_00025884,0.706,1,3,0
87,192.168.1.31,192.168.1.190,31,1.0,1.0,password,password,CASE_00025759,CASE_00025916,0.7464999999999999,1,3,0
87,192.168.1.31,192.168.1.193,3,1.0,1.0,password,password,CASE_00025738,CASE_00025822,0.7044999999999999,1,5,0
87,192.168.1.31,192.168.1.195,26,1.0,1.0,password,password,CASE_00025767,CASE_00025902,0.7390000000000001,1,4,0
87,192.168.1.32,18.194.169.124,3,1.0,1.0,xss,xss,CASE_00037631,CASE_00037630,0.7044999999999999,3,3,1
87,192.168.1.32,192.168.1.152,12,1.0,1.0,xss,xss,CASE_00037639,CASE_00037638,0.718,3,3,1
87,192.168.1.32,192.168.1.190,3,1.0,1.0,xss,xss,CASE_00037623,CASE_00037625,0.7044999999999999,3,3,1
87,192.168.1.32,192.168.1.195,2,1.0,1.0,xss,xss,CASE_00037615,CASE_00037616,0.7030000000000001,3,4,0
87,192.168.1.32,52.28.231.150,1,1.0,1.0,xss,xss,CASE_00037628,CASE_00037628,0.7015,3,3,1
88,192.168.1.30,176.28.50.165,7,1.0,1.0,password,password,CASE_00025989,CASE_00026093,0.7104999999999999,2,3,0
88,192.168.1.30,192.168.1.1,1,1.0,1.0,password,password,CASE_00025954,CASE_00025954,0.7015,2,3,0
88,192.168.1.30,192.168.1.152,18,1.0,1.0,password,password,CASE_00025959,CASE_00026144,0.7270000000000001,2,3,0
88,192.168.1.30,192.168.1.184,7,1.0,1.0,password,password,CASE_00025955,CASE_00026098,0.7104999999999999,2,3,0
88,192.168.1.30,192.168.1.190,38,1.0,1.0,password,password,CASE_00025944,CASE_00026145,0.7569999999999999,2,3,0
88,192.168.1.30,192.168.1.193,7,1.0,1.0,password,password,CASE_00025985,CASE_00026110,0.7104999999999999,2,5,0
88,192.168.1.30,192.168.1.194,2,1.0,1.0,password,password,CASE_00026002,CASE_00026050,0.7030000000000001,2,2,1
88,192.168.1.30,192.168.1.195,19,1.0,1.0,password,password,CASE_00025958,CASE_00026099,0.7284999999999999,2,4,0
88,192.168.1.31,176.28.50.165,3,1.0,1.0,password,password,CASE_00025974,CASE_00026033,0.7044999999999999,1,3,0
88,192.168.1.31,192.168.1.152,20,1.0,1.0,password,password,CASE_00025956,CASE_00026101,0.73,1,3,0
88,192.168.1.31,192.168.1.184,7,1.0,1.0,password,password,CASE_00025973,CASE_00026104,0.7104999999999999,1,3,0
88,192.168.1.31,192.168.1.190,38,1.0,1.0,password,password,CASE_00025938,CASE_00026091,0.7569999999999999,1,3,0
88,192.168.1.31,192.168.1.193,8,1.0,1.0,password,password,CASE_00025975,CASE_00026103,0.712,1,5,0
88,192.168.1.31,192.168.1.194,1,1.0,1.0,password,password,CASE_00026100,CASE_00026100,0.7015,1,2,0
88,192.168.1.31,192.168.1.195,18,1.0,1.0,password,password,CASE_00025952,CASE_00026095,0.7270000000000001,1,4,0
88,192.168.1.32,176.28.50.165,1,1.0,1.0,xss,xss,CASE_00037620,CASE_00037620,0.7015,3,3,1
88,192.168.1.32,192.168.1.1,1,1.0,1.0,xss,xss,CASE_00037617,CASE_00037617,0.7015,3,3,1
88,192.168.1.32,192.168.1.152,2,1.0,1.0,xss,xss,CASE_00037618,CASE_00037619,0.7030000000000001,3,3,1
88,192.168.1.32,192.168.1.190,2,1.0,1.0,xss,xss,CASE_00037621,CASE_00037622,0.7030000000000001,3,3,1
89,192.168.1.30,176.28.50.165,6,1.0,1.0,password,password,CASE_00026174,CASE_00026295,0.7090000000000001,2,3,0
89,192.168.1.30,192.168.1.1,1,1.0,1.0,password,password,CASE_00026251,CASE_00026251,0.7015,2,3,0
89,192.168.1.30,192.168.1.152,14,1.0,1.0,password,password,CASE_00026139,CASE_00026329,0.7210000000000001,2,3,0
89,192.168.1.30,192.168.1.184,6,1.0,1.0,password,password,CASE_00026130,CASE_00026258,0.7090000000000001,2,3,0
89,192.168.1.30,192.168.1.190,43,1.0,1.0,password,password,CASE_00026146,CASE_00026332,0.7645,2,3,0
89,192.168.1.30,192.168.1.193,9,1.0,1.0,password,password,CASE_00026131,CASE_00026311,0.7135,2,5,0
89,192.168.1.30,192.168.1.195,19,1.0,1.0,password,password,CASE_00026136,CASE_00026341,0.7284999999999999,2,4,0
89,192.168.1.31,117.18.237.29,1,1.0,1.0,password,password,CASE_00026192,CASE_00026192,0.7015,1,3,0
89,192.168.1.31,176.28.50.165,5,1.0,1.0,password,password,CASE_00026140,CASE_00026300,0.7075,1,3,0
89,192.168.1.31,192.168.1.1,3,1.0,1.0,password,password,CASE_00026178,CASE_00026211,0.7044999999999999,1,3,0
89,192.168.1.31,192.168.1.152,15,1.0,1.0,password,password,CASE_00026138,CASE_00026330,0.7224999999999999,1,3,0
89,192.168.1.31,192.168.1.184,5,1.0,1.0,password,password,CASE_00026126,CASE_00026260,0.7075,1,3,0
89,192.168.1.31,192.168.1.190,38,1.0,1.0,password,password,CASE_00026151,CASE_00026328,0.7569999999999999,1,3,0
89,192.168.1.31,192.168.1.193,7,1.0,1.0,password,password,CASE_00026150,CASE_00026286,0.7104999999999999,1,5,0
89,192.168.1.31,192.168.1.194,2,1.0,1.0,password,password,CASE_00026246,CASE_00026293,0.7030000000000001,1,2,0
89,192.168.1.31,192.168.1.195,23,1.0,1.0,password,password,CASE_00026141,CASE_00026339,0.7344999999999999,1,4,0
89,192.168.1.31,52.36.161.78,3,1.0,1.0,password,password,CASE_00026185,CASE_00026187,0.7044999999999999,1,1,1
90,192.168.1.30,176.28.50.165,5,1.0,1.0,password,password,CASE_00026353,CASE_00026442,0.7075,2,3,0
90,192.168.1.30,192.168.1.152,16,1.0,1.0,password,password,CASE_00026366,CASE_00026513,0.724,2,3,0
90,192.168.1.30,192.168.1.184,7,1.0,1.0,password,password,CASE_00026323,CASE_00026535,0.7104999999999999,2,3,0
90,192.168.1.30,192.168.1.190,36,1.0,1.0,password,password,CASE_00026333,CASE_00026523,0.754,2,3,0
90,192.168.1.30,192.168.1.193,12,1.0,1.0,password,password,CASE_00026321,CASE_00026517,0.718,2,5,0
90,192.168.1.30,192.168.1.194,2,1.0,1.0,password,password,CASE_00026384,CASE_00026413,0.7030000000000001,2,2,1
90,192.168.1.30,192.168.1.195,19,1.0,1.0,password,password,CASE_00026326,CASE_00026484,0.7284999999999999,2,4,0
90,192.168.1.31,176.28.50.165,5,1.0,1.0,password,password,CASE_00026349,CASE_00026520,0.7075,1,3,0
90,192.168.1.31,192.168.1.152,7,1.0,1.0,password,password,CASE_00026312,CASE_00026477,0.7104999999999999,1,3,0
90,192.168.1.31,192.168.1.184,8,1.0,1.0,password,password,CASE_00026367,CASE_00026515,0.712,1,3,0
90,192.168.1.31,192.168.1.190,52,1.0,1.0,password,password,CASE_00026316,CASE_00026512,0.778,1,3,0
90,192.168.1.31,192.168.1.193,11,1.0,1.0,password,password,CASE_00026320,CASE_00026516,0.7164999999999999,1,5,0
90,192.168.1.31,192.168.1.194,1,1.0,1.0,password,password,CASE_00026524,CASE_00026524,0.7015,1,2,0
90,192.168.1.31,192.168.1.195,19,1.0,1.0,password,password,CASE_00026324,CASE_00026518,0.7284999999999999,1,4,0
91,192.168.1.30,176.28.50.165,4,1.0,1.0,password,password,CASE_00026555,CASE_00026717,0.706,2,3,0
91,192.168.1.30,192.168.1.152,13,1.0,1.0,password,password,CASE_00026565,CASE_00026709,0.7195,2,3,0
91,192.168.1.30,192.168.1.184,8,1.0,1.0,password,password,CASE_00026545,CASE_00026726,0.712,2,3,0
91,192.168.1.30,192.168.1.190,45,1.0,1.0,password,password,CASE_00026544,CASE_00026696,0.7675000000000001,2,3,0
91,192.168.1.30,192.168.1.193,8,1.0,1.0,password,password,CASE_00026547,CASE_00026707,0.712,2,5,0
91,192.168.1.30,192.168.1.194,1,1.0,1.0,password,password,CASE_00026652,CASE_00026652,0.7015,2,2,1
91,192.168.1.30,192.168.1.195,20,1.0,1.0,password,password,CASE_00026506,CASE_00026701,0.73,2,4,0
91,192.168.1.31,176.28.50.165,1,1.0,1.0,password,password,CASE_00026625,CASE_00026625,0.7015,1,3,0
91,192.168.1.31,192.168.1.152,20,1.0,1.0,password,password,CASE_00026519,CASE_00026706,0.73,1,3,0
91,192.168.1.31,192.168.1.184,7,1.0,1.0,password,password,CASE_00026567,CASE_00026697,0.7104999999999999,1,3,0
91,192.168.1.31,192.168.1.190,45,1.0,1.0,password,password,CASE_00026508,CASE_00026702,0.7675000000000001,1,3,0
91,192.168.1.31,192.168.1.193,10,1.0,1.0,password,password,CASE_00026550,CASE_00026720,0.7150000000000001,1,5,0
91,192.168.1.31,192.168.1.194,1,1.0,1.0,password,password,CASE_00026667,CASE_00026667,0.7015,1,2,0
91,192.168.1.31,192.168.1.195,17,1.0,1.0,password,password,CASE_00026564,CASE_00026703,0.7255,1,4,0
92,192.168.1.30,176.28.50.165,4,1.0,1.0,password,password,CASE_00026778,CASE_00026895,0.706,2,3,0
92,192.168.1.30,192.168.1.152,18,1.0,1.0,password,password,CASE_00026753,CASE_00026937,0.7270000000000001,2,3,0
92,192.168.1.30,192.168.1.184,8,1.0,1.0,password,password,CASE_00026743,CASE_00026899,0.712,2,3,0
92,192.168.1.30,192.168.1.190,37,1.0,1.0,password,password,CASE_00026752,CASE_00026951,0.7555000000000001,2,3,0
92,192.168.1.30,192.168.1.193,12,1.0,1.0,password,password,CASE_00026735,CASE_00026936,0.718,2,5,0
92,192.168.1.30,192.168.1.195,25,1.0,1.0,password,password,CASE_00026744,CASE_00026906,0.7375,2,4,0
92,192.168.1.31,176.28.50.165,1,1.0,1.0,password,password,CASE_00026865,CASE_00026865,0.7015,1,3,0
92,192.168.1.31,192.168.1.152,15,1.0,1.0,password,password,CASE_00026750,CASE_00026888,0.7224999999999999,1,3,0
92,192.168.1.31,192.168.1.184,11,1.0,1.0,password,password,CASE_00026755,CASE_00026948,0.7164999999999999,1,3,0
92,192.168.1.31,192.168.1.190,38,1.0,1.0,password,password,CASE_00026756,CASE_00026903,0.7569999999999999,1,3,0
92,192.168.1.31,192.168.1.193,7,1.0,1.0,password,password,CASE_00026771,CASE_00026947,0.7104999999999999,1,5,0
92,192.168.1.31,192.168.1.195,24,1.0,1.0,password,password,CASE_00026746,CASE_00026946,0.736,1,4,0
93,192.168.1.30,176.28.50.165,8,1.0,1.0,password,password,CASE_00026941,CASE_00027095,0.712,2,3,0
93,192.168.1.30,192.168.1.152,16,1.0,1.0,password,password,CASE_00026938,CASE_00027138,0.724,2,3,0
93,192.168.1.30,192.168.1.184,8,1.0,1.0,password,password,CASE_00026979,CASE_00027133,0.712,2,3,0
93,192.168.1.30,192.168.1.190,40,1.0,1.0,password,password,CASE_00026976,CASE_00027120,0.76,2,3,0
93,192.168.1.30,192.168.1.193,7,1.0,1.0,password,password,CASE_00027006,CASE_00027140,0.7104999999999999,2,5,0
93,192.168.1.30,192.168.1.194,1,1.0,1.0,password,password,CASE_00027081,CASE_00027081,0.7015,2,2,1
93,192.168.1.30,192.168.1.195,18,1.0,1.0,password,password,CASE_00026932,CASE_00027122,0.7270000000000001,2,4,0
93,192.168.1.31,176.28.50.165,5,1.0,1.0,password,password,CASE_00026971,CASE_00027093,0.7075,1,3,0
93,192.168.1.31,192.168.1.152,15,1.0,1.0,password,password,CASE_00026921,CASE_00027123,0.7224999999999999,1,3,0
93,192.168.1.31,192.168.1.184,5,1.0,1.0,password,password,CASE_00026925,CASE_00027111,0.7075,1,3,0
93,192.168.1.31,192.168.1.190,46,1.0,1.0,password,password,CASE_00026940,CASE_00027132,0.7689999999999999,1,3,0
93,192.168.1.31,192.168.1.193,10,1.0,1.0,password,password,CASE_00026924,CASE_00027137,0.7150000000000001,1,5,0
93,192.168.1.31,192.168.1.194,2,1.0,1.0,password,password,CASE_00026930,CASE_00027057,0.7030000000000001,1,2,0
93,192.168.1.31,192.168.1.195,19,1.0,1.0,password,password,CASE_00026942,CASE_00027135,0.7284999999999999,1,4,0
94,192.168.1.30,176.28.50.165,2,1.0,1.0,password,password,CASE_00027200,CASE_00027274,0.7030000000000001,2,3,0
94,192.168.1.30,192.168.1.152,27,1.0,1.0,password,password,CASE_00027124,CASE_00027319,0.7404999999999999,2,3,0
94,192.168.1.30,192.168.1.184,7,1.0,1.0,password,password,CASE_00027165,CASE_00027272,0.7104999999999999,2,3,0
94,192.168.1.30,192.168.1.190,46,1.0,1.0,password,password,CASE_00027115,CASE_00027306,0.7689999999999999,2,3,0
94,192.168.1.30,192.168.1.193,9,1.0,1.0,password,password,CASE_00027168,CASE_00027322,0.7135,2,5,0
94,192.168.1.30,192.168.1.194,1,1.0,1.0,password,password,CASE_00027194,CASE_00027194,0.7015,2,2,1
94,192.168.1.30,192.168.1.195,20,1.0,1.0,password,password,CASE_00027125,CASE_00027331,0.73,2,4,0
94,192.168.1.31,176.28.50.165,3,1.0,1.0,password,password,CASE_00027148,CASE_00027285,0.7044999999999999,1,3,0
94,192.168.1.31,192.168.1.152,10,1.0,1.0,password,password,CASE_00027166,CASE_00027323,0.7150000000000001,1,3,0
94,192.168.1.31,192.168.1.184,6,1.0,1.0,password,password,CASE_00027127,CASE_00027315,0.7090000000000001,1,3,0
94,192.168.1.31,192.168.1.190,34,1.0,1.0,password,password,CASE_00027113,CASE_00027318,0.7510000000000001,1,3,0
94,192.168.1.31,192.168.1.193,9,1.0,1.0,password,password,CASE_00027174,CASE_00027307,0.7135,1,5,0
94,192.168.1.31,192.168.1.195,26,1.0,1.0,password,password,CASE_00027114,CASE_00027314,0.7390000000000001,1,4,0
95,192.168.1.30,176.28.50.165,3,1.0,1.0,password,password,CASE_00027349,CASE_00027462,0.7044999999999999,2,3,0
95,192.168.1.30,192.168.1.1,1,1.0,1.0,password,password,CASE_00027311,CASE_00027311,0.7015,2,3,0
95,192.168.1.30,192.168.1.152,15,1.0,1.0,password,password,CASE_00027366,CASE_00027501,0.7224999999999999,2,3,0
95,192.168.1.30,192.168.1.184,8,1.0,1.0,password,password,CASE_00027340,CASE_00027497,0.712,2,3,0
95,192.168.1.30,192.168.1.190,41,1.0,1.0,password,password,CASE_00027367,CASE_00027559,0.7615000000000001,2,3,0
95,192.168.1.30,192.168.1.193,11,1.0,1.0,password,password,CASE_00027365,CASE_00027557,0.7164999999999999,2,5,0
95,192.168.1.30,192.168.1.195,14,1.0,1.0,password,password,CASE_00027310,CASE_00027518,0.7210000000000001,2,4,0
95,192.168.1.31,101.119.11.17,1,1.0,1.0,password,password,CASE_00027514,CASE_00027514,0.7015,1,0,0
95,192.168.1.31,13.35.148.59,1,1.0,1.0,password,password,CASE_00027432,CASE_00027432,0.7015,1,1,1
95,192.168.1.31,13.35.149.60,1,1.0,1.0,password,password,CASE_00027437,CASE_00027437,0.7015,1,1,1
95,192.168.1.31,176.28.50.165,8,1.0,1.0,password,password,CASE_00027358,CASE_00027517,0.712,1,3,0
95,192.168.1.31,192.168.1.1,5,1.0,1.0,password,password,CASE_00027430,CASE_00027516,0.7075,1,3,0
95,192.168.1.31,192.168.1.152,16,1.0,1.0,password,password,CASE_00027308,CASE_00027500,0.724,1,3,0
95,192.168.1.31,192.168.1.184,8,1.0,1.0,password,password,CASE_00027346,CASE_00027502,0.712,1,3,0
95,192.168.1.31,192.168.1.190,35,1.0,1.0,password,password,CASE_00027360,CASE_00027554,0.7525,1,3,0
95,192.168.1.31,192.168.1.193,11,1.0,1.0,password,password,CASE_00027357,CASE_00027513,0.7164999999999999,1,5,0
95,192.168.1.31,192.168.1.194,2,1.0,1.0,password,password,CASE_00027337,CASE_00027418,0.7030000000000001,1,2,0
95,192.168.1.31,192.168.1.195,19,1.0,1.0,password,password,CASE_00027354,CASE_00027556,0.7284999999999999,1,4,0
96,192.168.1.30,176.28.50.165,2,1.0,1.0,password,password,CASE_00027538,CASE_00027567,0.7030000000000001,2,3,0
96,192.168.1.30,192.168.1.152,18,1.0,1.0,password,password,CASE_00027549,CASE_00027740,0.7270000000000001,2,3,0
96,192.168.1.30,192.168.1.184,8,1.0,1.0,password,password,CASE_00027575,CASE_00027659,0.712,2,3,0
96,192.168.1.30,192.168.1.190,42,1.0,1.0,password,password,CASE_00027539,CASE_00027749,0.7629999999999999,2,3,0
96,192.168.1.30,192.168.1.193,8,1.0,1.0,password,password,CASE_00027548,CASE_00027739,0.712,2,5,0
96,192.168.1.30,192.168.1.194,1,1.0,1.0,password,password,CASE_00027618,CASE_00027618,0.7015,2,2,1
96,192.168.1.30,192.168.1.195,25,1.0,1.0,password,password,CASE_00027544,CASE_00027736,0.7375,2,4,0
96,192.168.1.31,176.28.50.165,3,1.0,1.0,password,password,CASE_00027547,CASE_00027668,0.7044999999999999,1,3,0
96,192.168.1.31,192.168.1.1,1,1.0,1.0,password,password,CASE_00027682,CASE_00027682,0.7015,1,3,0
96,192.168.1.31,192.168.1.152,14,1.0,1.0,password,password,CASE_00027537,CASE_00027738,0.7210000000000001,1,3,0
96,192.168.1.31,192.168.1.184,7,1.0,1.0,password,password,CASE_00027551,CASE_00027711,0.7104999999999999,1,3,0
96,192.168.1.31,192.168.1.190,41,1.0,1.0,password,password,CASE_00027542,CASE_00027743,0.7615000000000001,1,3,0
96,192.168.1.31,192.168.1.193,9,1.0,1.0,password,password,CASE_00027616,CASE_00027701,0.7135,1,5,0
96,192.168.1.31,192.168.1.194,1,1.0,1.0,password,password,CASE_00027596,CASE_00027596,0.7015,1,2,0
96,192.168.1.31,192.168.1.195,20,1.0,1.0,password,password,CASE_00027546,CASE_00027751,0.73,1,4,0
97,192.168.1.30,192.168.1.1,2,1.0,1.0,password,password,CASE_00027869,CASE_00027870,0.7030000000000001,2,3,0
